id,gold_pattern,epoch4_pred8way,epoch4_gold_q,epoch4_gold_rank,epoch4_top1_margin,epoch4_gold_margin,epoch4_norm_entropy,epoch4_eff_support,epoch5_pred8way,epoch5_gold_q,epoch5_gold_rank,epoch5_top1_margin,epoch5_gold_margin,epoch5_norm_entropy,epoch5_eff_support,v1_pred8way,v1_gold_q,v1_gold_rank,v1_top1_margin,v1_gold_margin,v1_norm_entropy,v1_eff_support,v2_pred8way,v2_gold_q,v2_gold_rank,v2_top1_margin,v2_gold_margin,v2_norm_entropy,v2_eff_support,v3_pred8way,v3_gold_q,v3_gold_rank,v3_top1_margin,v3_gold_margin,v3_norm_entropy,v3_eff_support
kk_grpo_v3_final_holdout_001240,NKK,NKK,0.836462,1,1.8851,1.8851,0.262744,1.7270,NKK,0.909630,1,2.3796,2.3796,0.157268,1.3868,NKK,0.678391,1,0.7496,0.7496,0.305763,1.8886,NKK,0.730823,1,1.0000,1.0000,0.281346,1.7951,NNK,0.348259,2,0.6256,-0.6256,0.313733,1.9201
kk_grpo_v3_final_holdout_001241,NNN,NNN,0.983240,1,4.3733,4.3733,0.047461,1.1037,NNN,0.970315,1,3.6269,3.6269,0.071506,1.1603,NNN,0.983665,1,4.1282,4.1282,0.041413,1.0899,NNN,0.989242,1,4.9959,4.9959,0.032096,1.0690,NNN,0.992727,1,5.0053,5.0053,0.021959,1.0467
kk_grpo_v3_final_holdout_001242,NKN,NKN,0.582010,1,0.3578,0.3578,0.352163,2.0799,NKN,0.554262,1,0.2362,0.2362,0.350364,2.0721,NKN,0.820349,1,1.6065,1.6065,0.251604,1.6874,KNN,0.467094,2,0.1293,-0.1293,0.336782,2.0144,KNN,0.059240,2,2.7638,-2.7638,0.112935,1.2647
kk_grpo_v3_final_holdout_001243,NNN,NNN,0.996683,1,5.8756,5.8756,0.011400,1.0240,NNN,0.997905,1,6.2504,6.2504,0.007504,1.0157,NNN,0.999580,1,8.2498,8.2498,0.001909,1.0040,NNN,0.999485,1,7.6236,7.6236,0.002174,1.0045,NNN,0.999739,1,8.6210,8.6210,0.001241,1.0026
kk_grpo_v3_final_holdout_001244,NNK,NNK,0.981661,1,4.1248,4.1248,0.047766,1.1044,NNK,0.996496,1,6.1245,6.1245,0.012333,1.0260,NNK,0.999566,1,8.3750,8.3750,0.001969,1.0041,NNK,0.999722,1,8.5000,8.5000,0.001308,1.0027,NNK,0.999575,1,7.8796,7.8796,0.001867,1.0039
kk_grpo_v3_final_holdout_001245,NKN,KNN,0.326164,2,0.6331,-0.6331,0.416714,2.3787,KNN,0.334132,2,0.6648,-0.6648,0.348504,2.0641,NNK,0.381924,2,0.1286,-0.1286,0.508631,2.8796,NNK,0.182774,3,0.1524,-0.8769,0.502899,2.8455,KNN,0.176683,3,1.1245,-1.2511,0.460348,2.6046
kk_grpo_v3_final_holdout_001246,NNK,NNK,0.321583,1,0.2736,0.2736,0.673252,4.0552,NNK,0.473175,1,0.5250,0.5250,0.514654,2.9159,NNK,0.900891,1,2.7572,2.7572,0.193784,1.4963,NNK,0.793710,1,1.3635,1.3635,0.253820,1.6952,NNK,0.942740,1,2.8755,2.8755,0.113082,1.2651
kk_grpo_v3_final_holdout_001247,KNK,KNK,0.909272,1,2.8781,2.8781,0.187156,1.4758,KNK,0.984062,1,4.6391,4.6391,0.046669,1.1019,KNK,0.980294,1,4.7960,4.7960,0.056702,1.1251,KNK,0.997760,1,6.6597,6.6597,0.008700,1.0183,KNK,0.991265,1,5.3749,5.3749,0.028295,1.0606
kk_grpo_v3_final_holdout_001248,NKK,NNK,0.222148,2,1.2520,-1.2520,0.258458,1.7116,NNK,0.182331,2,1.5001,-1.5001,0.230208,1.6140,NNK,0.012431,2,4.3749,-4.3749,0.032722,1.0704,NNK,0.047424,2,3.0000,-3.0000,0.092119,1.2111,NNK,0.014061,2,4.2500,-4.2500,0.036462,1.0788
kk_grpo_v3_final_holdout_001249,NKK,NKK,0.671556,1,1.1038,1.1038,0.441244,2.5031,NKK,0.717118,1,0.9838,0.9838,0.321251,1.9504,NKK,0.976139,1,3.7543,3.7543,0.056629,1.1250,NKK,0.753225,1,1.1221,1.1221,0.273222,1.7650,NKK,0.863501,1,1.8754,1.8754,0.200870,1.5185
kk_grpo_v3_final_holdout_001250,NKK,KNK,0.287467,2,0.8776,-0.8776,0.340674,2.0308,KNK,0.132755,2,1.8429,-1.8429,0.250139,1.6823,NKK,0.524742,1,0.3147,0.3147,0.457044,2.5867,NKK,0.668882,1,1.0000,1.0000,0.399814,2.2965,KNN,0.291883,3,0.1249,-0.2499,0.533427,3.0320
kk_grpo_v3_final_holdout_001251,KKK,KKK,0.998785,1,6.9515,6.9515,0.004879,1.0102,KKK,0.999947,1,10.0431,10.0431,0.000289,1.0006,KKK,0.999951,1,10.2815,10.2815,0.000274,1.0006,KKK,0.999996,1,12.7819,12.7819,0.000028,1.0001,KKK,0.999996,1,13.0315,13.0315,0.000025,1.0001
kk_grpo_v3_final_holdout_001252,KNK,KNK,0.996583,1,6.3743,6.3743,0.012174,1.0256,KNK,0.999334,1,7.5046,7.5046,0.002825,1.0059,KNK,0.999269,1,7.2577,7.2577,0.002949,1.0062,KNK,0.998707,1,7.0001,7.0001,0.005148,1.0108,KNK,0.998460,1,6.5090,6.5090,0.005652,1.0118
kk_grpo_v3_final_holdout_001253,KKK,KKK,0.999195,1,7.1249,7.1249,0.003152,1.0066,KKK,0.999619,1,7.8749,7.8749,0.001628,1.0034,KKK,0.999290,1,7.2498,7.2498,0.002821,1.0059,KKK,0.999820,1,8.6250,8.6250,0.000837,1.0017,KKK,0.999876,1,8.9999,8.9999,0.000596,1.0012
kk_grpo_v3_final_holdout_001254,NKK,NKK,0.479336,1,0.1193,0.1193,0.503651,2.8500,NKK,0.406986,1,0.0529,0.0529,0.510743,2.8923,NKK,0.930158,1,2.6490,2.6490,0.130564,1.3119,NKK,0.774523,1,1.5953,1.5953,0.329107,1.9825,KKK,0.463684,2,0.1217,-0.1217,0.364925,2.1358
kk_grpo_v3_final_holdout_001255,KKK,KKK,0.999437,1,7.6249,7.6249,0.002403,1.0050,KKK,0.999979,1,10.8749,10.8749,0.000120,1.0002,KKK,0.999987,1,11.3749,11.3749,0.000078,1.0002,KKK,0.999999,1,14.2501,14.2501,0.000008,1.0000,KKK,0.999997,1,13.1250,13.1250,0.000018,1.0000
kk_grpo_v3_final_holdout_001256,NKK,NKK,0.402405,1,0.4584,0.4584,0.694173,4.2355,KKN,0.403378,2,0.3058,-0.3058,0.423929,2.4146,NKK,0.846327,1,1.7543,1.7543,0.224640,1.5954,KKN,0.046627,2,3.0134,-3.0134,0.104928,1.2438,KKN,0.458793,2,0.1445,-0.1445,0.361875,2.1223
kk_grpo_v3_final_holdout_001257,NNK,KNK,0.268421,2,0.9531,-0.9531,0.349826,2.0698,KNK,0.095337,2,2.2359,-2.2359,0.183708,1.4652,KNK,0.268730,2,0.9982,-0.9982,0.286822,1.8156,KNK,0.008575,2,4.7498,-4.7498,0.025631,1.0547,KNK,0.119202,2,1.9933,-1.9933,0.192797,1.4932
kk_grpo_v3_final_holdout_001258,KNN,KNN,0.638225,1,1.4409,1.4409,0.508429,2.8784,KNN,0.711523,1,1.7496,1.7496,0.439120,2.4921,KNN,0.860301,1,1.8748,1.8748,0.211677,1.5530,KNN,0.928146,1,2.6214,2.6214,0.133692,1.3205,KKN,0.293013,2,0.8790,-0.8790,0.295453,1.8485
kk_grpo_v3_final_holdout_001259,KKK,KKK,0.999934,1,10.1249,10.1249,0.000364,1.0008,KKK,0.999994,1,12.3750,12.3750,0.000039,1.0001,KKK,0.999995,1,13.3050,13.3050,0.000033,1.0001,KKK,0.999992,1,12.6632,12.6632,0.000051,1.0001,KKK,0.999997,1,12.9375,12.9375,0.000022,1.0000
kk_grpo_v3_final_holdout_001260,NKN,NKN,0.776303,1,1.2488,1.2488,0.259111,1.7140,NKN,0.914752,1,2.3749,2.3749,0.140700,1.3399,NKN,0.961599,1,3.3198,3.3198,0.084816,1.1929,NKN,0.678872,1,0.7756,0.7756,0.321322,1.9507,NKN,0.816628,1,1.4990,1.4990,0.232241,1.6208
kk_grpo_v3_final_holdout_001261,KKK,KKK,0.618197,1,1.0138,1.0138,0.469322,2.6536,KKK,0.946215,1,3.0892,3.0892,0.117185,1.2759,KKK,0.939809,1,3.1006,3.1006,0.127646,1.3040,KKK,0.998200,1,6.4264,6.4264,0.006710,1.0141,KKK,0.999039,1,7.1367,7.1367,0.003956,1.0083
kk_grpo_v3_final_holdout_001262,KKK,KKK,0.997556,1,6.8915,6.8915,0.010058,1.0211,KKK,0.999589,1,9.1371,9.1371,0.002084,1.0043,KKK,0.999937,1,10.2734,10.2734,0.000356,1.0007,KKK,0.999987,1,11.8990,11.8990,0.000086,1.0002,KKK,0.999982,1,11.1266,11.1266,0.000106,1.0002
kk_grpo_v3_final_holdout_001263,KKK,KKK,0.999979,1,10.8749,10.8749,0.000121,1.0003,KKK,0.999995,1,12.1875,12.1875,0.000035,1.0001,KKK,0.999999,1,13.9374,13.9374,0.000008,1.0000,KKK,0.999997,1,12.7501,12.7501,0.000021,1.0000,KKK,0.999999,1,13.8125,13.8125,0.000008,1.0000
kk_grpo_v3_final_holdout_001264,KNN,NNK,0.095141,3,0.2497,-1.6757,0.451635,2.5578,NNK,0.053310,3,0.2499,-2.3006,0.413453,2.3626,NNK,0.002471,3,0.7500,-5.6134,0.310462,1.9071,NNK,0.004071,3,1.7498,-5.3396,0.213819,1.5599,NNK,0.002473,3,3.7477,-5.9748,0.067423,1.1505
kk_grpo_v3_final_holdout_001265,NKN,KNK,0.201935,3,1.0232,-1.0247,0.524731,2.9777,KNK,0.272840,3,0.4356,-0.4653,0.544915,3.1053,KNK,0.083053,2,2.2962,-2.2962,0.326618,1.9723,NKN,0.430150,1,0.2231,0.2231,0.589333,3.4058,KNK,0.080273,4,0.0355,-1.5089,0.701337,4.2990
kk_grpo_v3_final_holdout_001266,KKK,KKK,0.997184,1,5.8763,5.8763,0.009366,1.0197,KKK,0.999289,1,7.2515,7.2515,0.002830,1.0059,KKK,0.999876,1,9.0002,9.0002,0.000601,1.0013,KKK,0.999980,1,11.0006,11.0006,0.000118,1.0002,KKK,0.999988,1,11.3754,11.3754,0.000069,1.0001
kk_grpo_v3_final_holdout_001267,KKK,KKK,0.999966,1,10.5022,10.5022,0.000192,1.0004,KKK,0.999995,1,12.3293,12.3293,0.000034,1.0001,KKK,0.999999,1,14.2371,14.2371,0.000007,1.0000,KKK,1.000000,1,16.3026,16.3026,0.000002,1.0000,KKK,1.000000,1,15.7044,15.7044,0.000003,1.0000
kk_grpo_v3_final_holdout_001268,NNN,NNN,0.959602,1,3.8360,3.8360,0.098162,1.2264,NNN,0.961751,1,3.8919,3.8919,0.092501,1.2121,NNN,0.670692,1,0.7182,0.7182,0.311286,1.9104,NNN,0.997764,1,6.6245,6.6245,0.008448,1.0177,NNN,0.998381,1,6.7054,6.7054,0.006328,1.0132
kk_grpo_v3_final_holdout_001269,KKN,KKN,0.730811,1,1.0100,1.0100,0.288253,1.8210,KKN,0.651266,1,0.6275,0.6275,0.314388,1.9227,KKN,0.904435,1,2.2541,2.2541,0.153594,1.3763,KKN,0.970305,1,3.5014,3.5014,0.065501,1.1459,KKK,0.000126,4,2.2512,-8.8750,0.152667,1.3736
kk_grpo_v3_final_holdout_001270,KKN,KKN,0.933276,1,2.8609,2.8609,0.133966,1.3212,KKN,0.993012,1,4.9997,4.9997,0.020620,1.0438,KKN,0.998954,1,6.8750,6.8750,0.003992,1.0083,KKN,0.999906,1,9.3749,9.3749,0.000481,1.0010,KKN,0.999455,1,7.6249,7.6249,0.002337,1.0049
kk_grpo_v3_final_holdout_001271,NKN,NKN,0.662544,1,0.7249,0.7249,0.341070,2.0324,NKN,0.592075,1,0.3742,0.3742,0.327866,1.9774,NKN,0.950825,1,3.2562,3.2562,0.107995,1.2518,NKN,0.705043,1,0.8739,0.8739,0.294102,1.8433,NKN,0.722182,1,1.2742,1.2742,0.362745,2.1261
kk_grpo_v3_final_holdout_001272,KKN,NKN,0.359687,2,0.1998,-0.1998,0.539386,3.0698,NKN,0.348223,2,0.6080,-0.6080,0.340897,2.0317,NKN,0.037320,2,3.2502,-3.2502,0.076690,1.1729,KKN,0.833664,1,1.6229,1.6229,0.221269,1.5843,NKN,0.468691,2,0.1252,-0.1252,0.332899,1.9982
kk_grpo_v3_final_holdout_001273,KKN,KKN,0.612553,1,0.5297,0.5297,0.380074,2.2042,KKN,0.729105,1,1.0098,1.0098,0.296017,1.8507,KKN,0.981623,1,4.0699,4.0699,0.047332,1.1034,KKN,0.911095,1,2.6046,2.6046,0.170494,1.4255,KKN,0.998016,1,7.0987,7.0987,0.008020,1.0168
kk_grpo_v3_final_holdout_001274,NNN,NKN,0.416515,2,0.3024,-0.3024,0.372541,2.1699,NKN,0.144108,2,1.7701,-1.7701,0.224894,1.5962,NKN,0.179802,2,1.4981,-1.4981,0.265264,1.7360,NKN,0.059309,2,2.7630,-2.7630,0.111497,1.2609,NKN,0.250242,2,1.0935,-1.0935,0.280036,1.7902
kk_grpo_v3_final_holdout_001275,NKK,KNK,0.176496,2,1.4706,-1.4706,0.333465,2.0005,KNK,0.115234,2,2.0249,-2.0249,0.206403,1.5360,KNK,0.071442,2,2.5537,-2.5537,0.155367,1.3814,KNK,0.003542,2,5.6394,-5.6394,0.012076,1.0254,KNK,0.019789,2,3.8947,-3.8947,0.072042,1.1616
kk_grpo_v3_final_holdout_001276,KNK,KNK,0.934442,1,3.2500,3.2500,0.138097,1.3326,KNK,0.959612,1,3.2467,3.2467,0.086568,1.1972,KNK,0.994032,1,5.7462,5.7462,0.019546,1.0415,KNK,0.999684,1,8.3740,8.3740,0.001467,1.0031,KNK,0.995830,1,5.9982,5.9982,0.014344,1.0303
kk_grpo_v3_final_holdout_001277,NKN,NKN,0.999916,1,9.6876,9.6876,0.000451,1.0009,NKN,0.999961,1,10.7500,10.7500,0.000223,1.0005,NKN,0.999955,1,10.6877,10.6877,0.000257,1.0005,NKN,0.999985,1,11.8750,11.8750,0.000095,1.0002,NKN,0.999731,1,8.5999,8.5999,0.001299,1.0027
kk_grpo_v3_final_holdout_001278,NNN,NNN,0.845457,1,2.4229,2.4229,0.273274,1.7652,NNN,0.662209,1,1.0096,1.0096,0.428394,2.4371,NNN,0.911210,1,2.5968,2.5968,0.169460,1.4225,NNN,0.983140,1,4.2484,4.2484,0.044890,1.0978,NNN,0.992147,1,5.2639,5.2639,0.025303,1.0540
kk_grpo_v3_final_holdout_001279,NNN,NNN,0.996653,1,6.1796,6.1796,0.012041,1.0254,NNN,0.995559,1,5.5017,5.5017,0.014329,1.0302,NNN,0.998372,1,7.1915,7.1915,0.006527,1.0137,NNN,0.999485,1,7.9998,7.9998,0.002325,1.0048,NNN,0.998703,1,7.2213,7.2213,0.005391,1.0113
kk_grpo_v3_final_holdout_001280,KNN,KNN,0.999275,1,7.2499,7.2499,0.002907,1.0061,KNN,0.998674,1,6.6250,6.6250,0.004866,1.0102,KNN,0.999738,1,8.2502,8.2502,0.001168,1.0024,KNN,0.999968,1,10.3751,10.3751,0.000177,1.0004,KNN,0.999196,1,7.1250,7.1250,0.003144,1.0066
kk_grpo_v3_final_holdout_001281,NNN,KKK,0.010986,2,4.4994,-4.4994,0.032078,1.0690,KKK,0.001927,2,6.2496,-6.2496,0.007550,1.0158,KKK,0.001034,2,6.8735,-6.8735,0.004053,1.0085,KKK,0.000159,3,8.6802,-8.7481,0.001603,1.0033,KKK,0.000066,2,9.6229,-9.6229,0.000574,1.0012
kk_grpo_v3_final_holdout_001282,KNN,KNN,0.963561,1,3.3757,3.3757,0.082328,1.1867,KNN,0.992990,1,5.0110,5.0110,0.021057,1.0448,KNN,0.971915,1,3.9051,3.9051,0.072645,1.1631,KNN,0.999354,1,7.3765,7.3765,0.002644,1.0055,KNN,0.970568,1,3.5001,3.5001,0.064243,1.1429
kk_grpo_v3_final_holdout_001283,KKN,KNK,0.337282,2,0.2187,-0.2187,0.607711,3.5385,KKN,0.703958,1,1.6484,1.6484,0.443599,2.5154,KKN,0.917614,1,2.8504,2.8504,0.172407,1.4312,KKN,0.985150,1,4.6792,4.6792,0.043024,1.0936,KKN,0.993215,1,5.3725,5.3725,0.021699,1.0462
kk_grpo_v3_final_holdout_001284,NNK,NNK,0.695203,1,0.9126,0.9126,0.351591,2.0774,NNK,0.589460,1,0.4700,0.4700,0.396881,2.2825,NKN,0.187303,2,1.3991,-1.3991,0.355367,2.0938,NNK,0.750195,1,1.3717,1.3717,0.346008,2.0534,NNK,0.932216,1,2.9324,2.9324,0.146749,1.3568
kk_grpo_v3_final_holdout_001285,KNN,KNN,0.849560,1,1.7472,1.7472,0.209592,1.5463,KNN,0.880171,1,1.9993,1.9993,0.178179,1.4485,KNN,0.703761,1,0.9619,0.9619,0.336046,2.0113,KNN,0.995376,1,5.6250,5.6250,0.015362,1.0325,KNN,0.802864,1,1.5000,1.5000,0.267683,1.7448
kk_grpo_v3_final_holdout_001286,NKK,NKN,0.028337,4,0.4560,-2.8750,0.529387,3.0067,KNK,0.190954,3,0.8474,-0.9724,0.579993,3.3403,NKK,0.732802,1,1.1251,1.1251,0.331473,1.9923,NKK,0.459626,1,0.2500,0.2500,0.527742,2.9964,NKK,0.684939,1,0.9071,0.9071,0.369329,2.1554
kk_grpo_v3_final_holdout_001287,NKK,NKN,0.468505,2,0.1250,-0.1250,0.334811,2.0062,NKK,0.817528,1,1.5000,1.5000,0.228752,1.6091,NKN,0.320799,2,0.7500,-0.7500,0.302089,1.8742,NKK,0.867014,1,1.8750,1.8750,0.188630,1.4803,NKN,0.075786,2,2.5000,-2.5000,0.132746,1.3179
kk_grpo_v3_final_holdout_001288,NKK,NKK,0.714625,1,1.1408,1.1408,0.378382,2.1964,NKK,0.499104,1,0.6914,0.6914,0.503829,2.8510,NKK,0.851530,1,1.8047,1.8047,0.218534,1.5753,NKK,0.923407,1,2.7806,2.7806,0.152382,1.3728,NKK,0.796702,1,1.4134,1.4134,0.264017,1.7315
kk_grpo_v3_final_holdout_001289,KNK,KNK,0.498826,1,0.1422,0.1422,0.462576,2.6167,KNK,0.531146,1,0.1359,0.1359,0.346398,2.0551,NKK,0.132978,2,1.8368,-1.8368,0.255001,1.6994,KNK,0.790887,1,1.6500,1.6500,0.320449,1.9471,KNK,0.499703,1,0.4735,0.4735,0.493974,2.7932
kk_grpo_v3_final_holdout_001290,NNN,NNN,0.651331,1,1.0119,1.0119,0.416381,2.3770,NKK,0.294211,2,0.8453,-0.8453,0.336347,2.0126,NKK,0.320834,2,0.5702,-0.5702,0.447832,2.5377,NKK,0.148050,2,1.6073,-1.6073,0.362292,2.1241,NKN,0.348643,2,0.5630,-0.5630,0.382164,2.2137
kk_grpo_v3_final_holdout_001291,NNN,NKK,0.376360,2,0.4569,-0.4569,0.381129,2.2090,NKK,0.008565,2,4.7463,-4.7463,0.040825,1.0886,NKK,0.001032,3,0.0000,-6.1816,0.339431,2.0255,NKK,0.000626,3,4.8750,-7.3676,0.023979,1.0511,NKK,0.015908,3,1.8750,-3.9821,0.225539,1.5984
kk_grpo_v3_final_holdout_001292,NNK,NNK,0.998017,1,6.7268,6.7268,0.007727,1.0162,NNK,0.999803,1,8.7665,8.7665,0.000965,1.0020,NNK,0.999421,1,7.5043,7.5043,0.002417,1.0050,NNK,0.999972,1,10.9546,10.9546,0.000170,1.0004,NNK,0.999762,1,8.5507,8.5507,0.001142,1.0024
kk_grpo_v3_final_holdout_001293,NKK,NKK,0.525196,1,0.1250,0.1250,0.360171,2.1148,NKK,0.930814,1,3.2500,3.2500,0.144105,1.3494,NKK,0.947373,1,3.1250,3.1250,0.112163,1.2627,NKK,0.893203,1,2.1250,2.1250,0.163871,1.4060,NKK,0.831629,1,1.6250,1.6250,0.228171,1.6072
kk_grpo_v3_final_holdout_001294,KKK,KKK,0.995022,1,6.1250,6.1250,0.017568,1.0372,KKK,0.999775,1,9.3750,9.3750,0.001135,1.0024,KKK,0.999906,1,9.6600,9.6600,0.000502,1.0010,KKK,0.999917,1,9.4375,9.4375,0.000425,1.0009,KKK,0.999895,1,9.2500,9.2500,0.000526,1.0011
kk_grpo_v3_final_holdout_001295,NKN,NKN,0.893314,1,2.1256,2.1256,0.163540,1.4050,NKN,0.991411,1,4.7502,4.7502,0.023814,1.0508,NKN,0.996805,1,5.7505,5.7505,0.010444,1.0220,NKN,0.995929,1,5.5012,5.5012,0.012749,1.0269,NKN,0.995284,1,5.4300,5.4300,0.015143,1.0320
kk_grpo_v3_final_holdout_001296,NKN,NKN,0.564158,1,0.8301,0.8301,0.571510,3.2819,NKN,0.682191,1,1.4171,1.4171,0.448049,2.5388,NKN,0.903500,1,2.8433,2.8433,0.197775,1.5087,NKN,0.766468,1,1.3787,1.3787,0.330474,1.9881,NKN,0.824132,1,2.4226,2.4226,0.324503,1.9636
kk_grpo_v3_final_holdout_001297,KNN,KNN,0.773428,1,1.3446,1.3446,0.298334,1.8596,KNN,0.928435,1,2.6207,2.6207,0.132250,1.3165,KNN,0.767769,1,1.3354,1.3354,0.305091,1.8859,KNN,0.909185,1,2.5000,2.5000,0.167499,1.4167,KNN,0.887676,1,2.2303,2.2303,0.193154,1.4943
kk_grpo_v3_final_holdout_001298,KNN,KNN,0.997192,1,5.8747,5.8747,0.009303,1.0195,KNN,0.995389,1,5.3748,5.3748,0.014141,1.0298,KNN,0.982010,1,3.9998,3.9998,0.043334,1.0943,KNN,0.999373,1,7.3745,7.3745,0.002528,1.0053,KNN,0.982009,1,3.9997,3.9997,0.043339,1.0943
kk_grpo_v3_final_holdout_001299,NNN,KKN,0.024198,2,3.6935,-3.6935,0.066882,1.1492,KKN,0.004070,3,3.6250,-5.4738,0.070407,1.1577,KKN,0.000066,3,5.5000,-9.6209,0.013067,1.0275,KKN,0.000010,3,8.5000,-11.5044,0.000994,1.0021,KKN,0.000011,3,3.5000,-11.3448,0.063714,1.1417
kk_grpo_v3_final_holdout_001300,NNN,KNK,0.196611,2,1.2869,-1.2869,0.399520,2.2951,KNK,0.072103,3,1.4592,-2.3325,0.370245,2.1596,KNK,0.016903,5,1.2263,-3.6151,0.528719,3.0025,KNK,0.000119,5,5.5305,-9.0281,0.019284,1.0409,KKK,0.001557,5,0.2906,-5.8371,0.449307,2.5455
kk_grpo_v3_final_holdout_001301,NNN,NNN,0.797304,1,1.5343,1.5343,0.286600,1.8148,NNN,0.817228,1,1.5377,1.5377,0.244077,1.6612,NNN,0.970421,1,3.5263,3.5263,0.066579,1.1485,NNN,0.946526,1,2.8875,2.8875,0.102330,1.2371,NNN,0.955544,1,3.1243,3.1243,0.092178,1.2113
kk_grpo_v3_final_holdout_001302,KKK,KKK,0.559570,1,0.2500,0.2500,0.342439,2.0382,KKK,0.851419,1,1.7500,1.7500,0.204075,1.5286,KKK,0.998400,1,6.7500,6.7500,0.006173,1.0129,KKK,0.986668,1,4.3750,4.3750,0.035893,1.0775,KKN,0.268887,2,1.0000,-1.0000,0.280863,1.7933
kk_grpo_v3_final_holdout_001303,KKK,KKK,0.977524,1,3.8750,3.8750,0.055726,1.1229,KKK,0.997717,1,6.2500,6.2500,0.008354,1.0175,KKK,0.999148,1,7.1250,7.1250,0.003411,1.0071,KKK,0.999543,1,7.7500,7.7500,0.001966,1.0041,KKK,0.999950,1,10.5008,10.5008,0.000284,1.0006
kk_grpo_v3_final_holdout_001304,KNK,KNN,0.275974,2,0.5000,-0.5000,0.600533,3.4861,KNN,0.214648,2,1.0000,-1.0000,0.506137,2.8648,NKK,0.321573,2,0.6565,-0.6565,0.402844,2.3110,KNN,0.074114,2,2.5000,-2.5000,0.183467,1.4645,KNK,0.856299,1,2.2500,2.2500,0.243853,1.6604
kk_grpo_v3_final_holdout_001305,KNK,KNN,0.499639,2,0.0000,-0.0000,0.336147,2.0117,KNK,0.705751,1,0.8750,0.8750,0.291627,1.8339,KNK,0.946537,1,2.8750,2.8750,0.100559,1.2326,KNK,0.731026,1,1.0000,1.0000,0.280225,1.7909,KNK,0.984042,1,4.1250,4.1250,0.039553,1.0857
kk_grpo_v3_final_holdout_001306,KKK,KKK,0.999997,1,13.4380,13.4380,0.000021,1.0000,KKK,0.999998,1,13.2501,13.2501,0.000015,1.0000,KKK,0.999999,1,14.1250,14.1250,0.000010,1.0000,KKK,0.999999,1,14.1902,14.1902,0.000010,1.0000,KKK,0.999999,1,14.5625,14.5625,0.000005,1.0000
kk_grpo_v3_final_holdout_001307,NNK,NNK,0.770625,1,1.2503,1.2503,0.276875,1.7785,NNK,0.892589,1,2.1262,2.1262,0.166766,1.4145,NNK,0.777279,1,1.3393,1.3393,0.286604,1.8148,NNK,0.998376,1,6.5042,6.5042,0.006027,1.0126,NNK,0.999250,1,7.4756,7.4756,0.003212,1.0067
kk_grpo_v3_final_holdout_001308,KNN,KNN,0.772085,1,1.5496,1.5496,0.324849,1.9650,KNN,0.881162,1,2.2259,2.2259,0.204502,1.5300,KNN,0.996650,1,6.1250,6.1250,0.011837,1.0249,KNN,0.992929,1,5.0000,5.0000,0.020941,1.0445,KNN,0.996816,1,5.8750,5.8750,0.010909,1.0229
kk_grpo_v3_final_holdout_001309,KNN,NKK,0.293145,2,0.7510,-0.7510,0.420564,2.3978,NKK,0.107292,3,1.6120,-1.8621,0.454332,2.5722,NKK,0.008668,4,3.7500,-4.7017,0.111484,1.2609,NKK,0.147922,2,1.6506,-1.6506,0.331165,1.9910,NNK,0.000221,4,0.5000,-7.9095,0.378779,2.1982
kk_grpo_v3_final_holdout_001310,KNK,KNK,0.700993,1,0.8685,0.8685,0.307044,1.8936,KNK,0.863670,1,1.8712,1.8712,0.199972,1.5156,KNK,0.777089,1,1.2499,1.2499,0.256110,1.7033,KNK,0.997509,1,6.0004,6.0004,0.008442,1.0177,KNK,0.970348,1,3.5003,3.5003,0.065202,1.1452
kk_grpo_v3_final_holdout_001311,KKN,KKN,0.999924,1,10.3816,10.3816,0.000427,1.0009,KKN,0.999974,1,10.8750,10.8750,0.000156,1.0003,KKN,0.999965,1,10.3750,10.3750,0.000196,1.0004,KKN,0.999984,1,11.4375,11.4375,0.000099,1.0002,KKN,0.999738,1,8.2500,8.2500,0.001170,1.0024
kk_grpo_v3_final_holdout_001312,KKK,KKK,0.998277,1,6.4541,6.4541,0.006378,1.0134,KKK,0.999980,1,11.1366,11.1366,0.000118,1.0002,KKK,0.999989,1,12.1292,12.1292,0.000072,1.0002,KKK,0.999987,1,11.2716,11.2716,0.000080,1.0002,KKK,0.999999,1,14.3189,14.3189,0.000008,1.0000
kk_grpo_v3_final_holdout_001313,NNN,NNN,0.998399,1,7.1797,7.1797,0.006668,1.0140,NNN,0.999401,1,7.8137,7.8137,0.002678,1.0056,NNN,0.999613,1,8.3875,8.3875,0.001840,1.0038,NNN,0.999962,1,11.0383,11.0383,0.000228,1.0005,NNN,0.999934,1,9.8729,9.8729,0.000359,1.0007
kk_grpo_v3_final_holdout_001314,NNK,NNK,0.999796,1,8.8750,8.8750,0.001010,1.0021,NNK,0.999912,1,10.1250,10.1250,0.000478,1.0010,NNK,0.999963,1,10.8930,10.8930,0.000217,1.0005,NNK,0.999964,1,10.6875,10.6875,0.000210,1.0004,NNK,0.999953,1,10.2500,10.2500,0.000262,1.0005
kk_grpo_v3_final_holdout_001315,KNN,KNN,0.949490,1,3.9894,3.9894,0.125412,1.2980,KNN,0.992176,1,5.8005,5.8005,0.027041,1.0578,KNN,0.991974,1,5.0355,5.0355,0.025023,1.0534,KNN,0.999255,1,7.8264,7.8264,0.003250,1.0068,KNN,0.992963,1,5.0012,5.0012,0.020922,1.0445
