id,gt_pattern,same_count,different_count,and_count,or_count,not_count,person_is_count,expression_nodes,expression_depth,top_ops,top_ops_multiset,op_signature,statement_chars,epoch4_pred,epoch4_correct,epoch5_pred,epoch5_correct,v1_pred,v1_correct,v2_pred,v2_correct,v3_pred,v3_correct
row_1101,KKK,2,2,0,3,0,2,9,3,or+same+person_is,or|person_is|same,person_is:2+same:2+different:2+or:3,209,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1102,NNK,0,1,0,0,1,2,4,2,different+not+person_is,different|not|person_is,person_is:2+different:1+not:1,88,NNK,1,NNK,1,NNK,1,KNN,0,KNN,0
row_1103,KNK,3,1,1,1,1,1,8,3,or+different+not,different|not|or,person_is:1+same:3+different:1+not:1+and:1+or:1,198,KNK,1,KKN,0,KKN,0,KKN,0,KKN,0
row_1104,KNK,1,2,2,1,0,3,9,3,person_is+and+person_is,and|person_is|person_is,person_is:3+same:1+different:2+and:2+or:1,193,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1105,NNN,1,2,4,1,0,5,13,3,and+and+or,and|and|or,person_is:5+same:1+different:2+and:4+or:1,251,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1106,NNN,0,0,2,0,0,5,7,3,and+person_is+person_is,and|person_is|person_is,person_is:5+and:2,112,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1107,KKK,1,2,0,1,1,1,6,2,same+or+not,not|or|same,person_is:1+same:1+different:2+not:1+or:1,154,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1108,NKK,2,1,0,1,1,1,6,2,same+not+or,not|or|same,person_is:1+same:2+different:1+not:1+or:1,148,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1109,KNN,1,1,0,1,0,2,5,2,different+same+or,different|or|same,person_is:2+same:1+different:1+or:1,117,KNN,1,KNN,1,NKN,0,KNN,1,NKN,0
row_1110,KNN,0,4,0,1,2,0,7,3,different+not+not,different|not|not,different:4+not:2+or:1,196,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1111,KNK,1,2,1,0,1,1,6,3,not+same+different,different|not|same,person_is:1+same:1+different:2+not:1+and:1,152,KNK,1,KNK,1,KKN,0,KKN,0,KKN,0
row_1112,KKK,4,0,0,2,0,1,7,3,or+same+same,or|same|same,person_is:1+same:4+or:2,174,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1113,NNN,2,1,2,0,0,2,7,3,different+and+person_is,and|different|person_is,person_is:2+same:2+different:1+and:2,156,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_1114,KNN,1,1,1,0,1,2,6,2,not+person_is+and,and|not|person_is,person_is:2+same:1+different:1+not:1+and:1,135,NKN,0,NKN,0,KNN,1,KNN,1,KNN,1
row_1115,NKK,0,2,0,1,0,2,5,2,person_is+person_is+or,or|person_is|person_is,person_is:2+different:2+or:1,117,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1116,NNK,2,0,0,0,1,1,4,2,same+same+not,not|same|same,person_is:1+same:2+not:1,102,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1117,KNN,2,3,4,0,3,2,14,3,not+and+and,and|and|not,person_is:2+same:2+different:3+not:3+and:4,316,NKN,0,KNN,1,NKN,0,KNN,1,NKN,0
row_1118,KKK,3,3,1,3,1,1,12,3,or+and+same,and|or|same,person_is:1+same:3+different:3+not:1+and:1+or:3,295,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1119,NNK,1,1,0,0,1,1,4,2,different+not+person_is,different|not|person_is,person_is:1+same:1+different:1+not:1,103,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1120,NNN,0,2,2,0,3,3,10,3,and+not+person_is,and|not|person_is,person_is:3+different:2+not:3+and:2,208,NNN,1,NKK,0,NNN,1,NNN,1,NNN,1
row_1121,KNN,0,1,1,0,1,3,6,3,different+person_is+and,and|different|person_is,person_is:3+different:1+not:1+and:1,120,NNN,0,NNN,0,NNN,0,KNK,0,KNK,0
row_1122,NKN,3,1,2,2,0,3,11,3,and+different+and,and|and|different,person_is:3+same:3+different:1+and:2+or:2,232,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1123,KKN,2,0,1,2,0,4,9,3,person_is+same+and,and|person_is|same,person_is:4+same:2+and:1+or:2,172,KNN,0,KKN,1,KKN,1,KKN,1,KKN,1
row_1124,NKN,2,1,1,0,1,1,6,3,same+person_is+and,and|person_is|same,person_is:1+same:2+different:1+not:1+and:1,148,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1125,NNN,1,1,0,0,1,1,4,2,not+different+person_is,different|not|person_is,person_is:1+same:1+different:1+not:1,104,NNN,1,KNK,0,NNN,1,KNK,0,KNN,0
row_1126,KKK,1,0,0,0,0,2,3,1,same+person_is+person_is,person_is|person_is|same,person_is:2+same:1,66,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1127,KKN,0,2,0,1,1,2,6,2,person_is+or+not,not|or|person_is,person_is:2+different:2+not:1+or:1,135,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1128,NKN,3,1,2,0,0,1,7,3,same+different+and,and|different|same,person_is:1+same:3+different:1+and:2,174,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1129,KKN,3,3,1,2,2,0,11,3,or+or+same,or|or|same,same:3+different:3+not:2+and:1+or:2,283,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1130,NKN,0,3,1,0,1,1,6,3,not+different+person_is,different|not|person_is,person_is:1+different:3+not:1+and:1,153,NKK,0,NKK,0,NKK,0,NKK,0,NKN,1
row_1131,NKN,1,2,0,1,2,1,7,3,different+not+or,different|not|or,person_is:1+same:1+different:2+not:2+or:1,174,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1132,NKN,1,0,3,0,2,5,11,3,and+person_is+and,and|and|person_is,person_is:5+same:1+not:2+and:3,195,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1133,KKN,2,0,0,1,1,2,6,3,not+person_is+same,not|person_is|same,person_is:2+same:2+not:1+or:1,134,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_1134,NNK,1,3,1,3,2,3,13,3,or+and+or,and|or|or,person_is:3+same:1+different:3+not:2+and:1+or:3,288,KNN,0,KNN,0,KNK,0,KNN,0,KNK,0
row_1135,KNN,2,2,1,0,0,0,5,2,same+same+and,and|same|same,same:2+different:2+and:1,145,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1136,KKK,1,1,0,1,0,2,5,2,or+same+person_is,or|person_is|same,person_is:2+same:1+different:1+or:1,116,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1137,NNK,2,1,2,1,2,3,11,3,not+and+and,and|and|not,person_is:3+same:2+different:1+not:2+and:2+or:1,225,NNK,1,NNN,0,NNK,1,NNK,1,NNK,1
row_1138,NKN,3,1,3,3,0,5,15,3,and+or+or,and|or|or,person_is:5+same:3+different:1+and:3+or:3,301,NKN,1,NKN,1,NKK,0,NKK,0,NKN,1
row_1139,KKN,2,2,0,2,0,1,7,3,or+different+different,different|different|or,person_is:1+same:2+different:2+or:2,179,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1140,KKK,2,1,1,1,1,2,8,2,or+and+not,and|not|or,person_is:2+same:2+different:1+not:1+and:1+or:1,178,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1141,KKN,1,1,1,0,1,2,6,3,person_is+not+same,not|person_is|same,person_is:2+same:1+different:1+not:1+and:1,136,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_1142,KNK,1,2,1,1,2,2,9,3,or+and+person_is,and|or|person_is,person_is:2+same:1+different:2+not:2+and:1+or:1,199,NKN,0,NKN,0,NKN,0,KNK,1,KNK,1
row_1143,NKK,2,3,1,2,1,1,10,3,and+or+different,and|different|or,person_is:1+same:2+different:3+not:1+and:1+or:2,246,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1144,NNK,2,1,2,2,1,4,12,3,and+person_is+or,and|or|person_is,person_is:4+same:2+different:1+not:1+and:2+or:2,243,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1145,KNK,2,1,1,0,1,1,6,2,and+not+same,and|not|same,person_is:1+same:2+different:1+not:1+and:1,153,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1146,KNN,1,0,0,0,0,2,3,1,same+person_is+person_is,person_is|person_is|same,person_is:2+same:1,65,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_1147,NNN,2,2,0,1,2,0,7,3,not+not+different,different|not|not,same:2+different:2+not:2+or:1,186,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1148,NKK,2,0,0,0,1,1,4,2,not+person_is+same,not|person_is|same,person_is:1+same:2+not:1,101,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1149,NNK,4,0,0,1,1,0,6,3,same+same+not,not|same|same,same:4+not:1+or:1,162,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1150,NNN,2,2,1,0,1,0,6,3,not+different+different,different|different|not,same:2+different:2+not:1+and:1,165,NKK,0,NKK,0,NKK,0,NNN,1,NNN,1
row_1151,NNK,0,3,1,2,0,3,9,3,or+different+person_is,different|or|person_is,person_is:3+different:3+and:1+or:2,193,NNK,1,NNK,1,NKN,0,NNK,1,NNK,1
row_1152,NKN,1,2,1,0,1,1,6,3,and+different+same,and|different|same,person_is:1+same:1+different:2+not:1+and:1,150,NKN,1,NKN,1,NKN,1,NKN,1,NNN,0
row_1153,NNK,0,1,0,0,1,2,4,2,person_is+different+not,different|not|person_is,person_is:2+different:1+not:1,86,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1154,NKN,1,2,2,1,1,3,10,3,person_is+not+and,and|not|person_is,person_is:3+same:1+different:2+not:1+and:2+or:1,212,KNN,0,KNN,0,KNN,0,KNN,0,KNN,0
row_1155,NKN,5,1,2,3,1,2,14,3,and+different+and,and|and|different,person_is:2+same:5+different:1+not:1+and:2+or:3,320,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1156,KNN,1,0,0,0,2,2,5,3,person_is+not+same,not|person_is|same,person_is:2+same:1+not:2,109,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1157,KNN,3,1,1,0,1,0,6,3,and+same+same,and|same|same,same:3+different:1+not:1+and:1,167,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1158,NNK,1,0,1,0,1,3,6,3,and+same+person_is,and|person_is|same,person_is:3+same:1+not:1+and:1,113,NKN,0,NKN,0,NKK,0,NKN,0,NKK,0
row_1159,KNK,0,3,0,2,1,2,8,3,or+not+person_is,not|or|person_is,person_is:2+different:3+not:1+or:2,185,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1160,KKK,4,2,2,2,2,1,13,3,and+or+not,and|not|or,person_is:1+same:4+different:2+not:2+and:2+or:2,316,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1161,NNN,1,1,0,0,1,1,4,2,not+different+person_is,different|not|person_is,person_is:1+same:1+different:1+not:1,102,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1162,NKK,2,0,3,0,2,4,11,3,and+person_is+not,and|not|person_is,person_is:4+same:2+not:2+and:3,211,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_1163,KNN,1,2,0,0,0,0,3,1,different+same+different,different|different|same,same:1+different:2,102,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1164,KNN,1,2,0,0,1,0,4,2,different+same+not,different|not|same,same:1+different:2+not:1,122,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1165,KNN,1,1,2,1,3,4,12,3,not+or+and,and|not|or,person_is:4+same:1+different:1+not:3+and:2+or:1,240,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_1166,NNN,0,2,0,1,1,2,6,3,not+different+different,different|different|not,person_is:2+different:2+not:1+or:1,137,NNN,1,NKK,0,NKK,0,NNN,1,NNN,1
row_1167,KNN,4,1,2,0,0,0,7,3,same+and+same,and|same|same,same:4+different:1+and:2,192,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1168,NKK,2,2,3,0,0,2,9,3,and+same+different,and|different|same,person_is:2+same:2+different:2+and:3,204,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1169,NNN,2,1,1,1,1,2,8,3,person_is+not+and,and|not|person_is,person_is:2+same:2+different:1+not:1+and:1+or:1,183,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1170,NNK,0,2,0,0,1,1,4,2,not+person_is+different,different|not|person_is,person_is:1+different:2+not:1,108,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1171,NNK,2,1,1,0,1,1,6,3,same+and+person_is,and|person_is|same,person_is:1+same:2+different:1+not:1+and:1,148,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1172,KKK,3,0,0,1,0,1,5,2,same+or+same,or|same|same,person_is:1+same:3+or:1,129,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1173,NKK,1,1,0,2,2,3,9,3,person_is+or+not,not|or|person_is,person_is:3+same:1+different:1+not:2+or:2,184,NKK,1,NKK,1,NKK,1,KKN,0,NKK,1
row_1174,NNK,0,1,1,0,0,3,5,2,person_is+and+different,and|different|person_is,person_is:3+different:1+and:1,101,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1175,KNN,1,2,1,0,0,1,5,2,person_is+same+and,and|person_is|same,person_is:1+same:1+different:2+and:1,130,KNN,1,KNN,1,NKN,0,KNN,1,KNN,1
row_1176,KKK,4,0,2,1,0,2,9,3,same+same+or,or|same|same,person_is:2+same:4+and:2+or:1,202,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1177,NNK,2,1,0,0,0,0,3,1,same+same+different,different|same|same,same:2+different:1,104,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1178,KNK,1,1,0,0,2,1,5,3,not+different+same,different|not|same,person_is:1+same:1+different:1+not:2,125,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1179,KKK,2,2,0,1,1,0,6,3,or+same+same,or|same|same,same:2+different:2+not:1+or:1,168,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1180,KNK,1,2,1,1,0,2,7,3,different+or+same,different|or|same,person_is:2+same:1+different:2+and:1+or:1,162,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1181,NKK,0,1,0,0,3,2,6,3,not+not+person_is,not|not|person_is,person_is:2+different:1+not:3,130,KNN,0,KNN,0,NKK,1,KNK,0,KNK,0
row_1182,KNN,2,2,1,1,3,1,10,3,not+and+not,and|not|not,person_is:1+same:2+different:2+not:3+and:1+or:1,237,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1183,KKK,3,1,1,2,0,2,9,3,same+or+or,or|or|same,person_is:2+same:3+different:1+and:1+or:2,209,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1184,KNN,1,1,0,0,0,1,3,1,same+person_is+different,different|person_is|same,person_is:1+same:1+different:1,84,NNK,0,KNN,1,NNK,0,NNK,0,NNK,0
row_1185,KKK,1,0,0,2,1,4,8,2,or+not+or,not|or|or,person_is:4+same:1+not:1+or:2,147,KKN,0,KKN,0,KKK,1,KKN,0,KKK,1
row_1186,NKK,0,2,0,1,1,2,6,3,or+different+person_is,different|or|person_is,person_is:2+different:2+not:1+or:1,138,KNN,0,KNN,0,KKK,0,KKK,0,KKN,0
row_1187,KKK,2,1,0,5,0,5,13,3,or+or+person_is,or|or|person_is,person_is:5+same:2+different:1+or:5,255,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1188,KNN,3,1,0,1,3,0,8,3,not+same+not,not|not|same,same:3+different:1+not:3+or:1,206,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1189,NKK,1,3,0,4,0,3,11,3,same+or+or,or|or|same,person_is:3+same:1+different:3+or:4,250,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1190,KKN,3,2,3,1,0,2,11,3,or+person_is+and,and|or|person_is,person_is:2+same:3+different:2+and:3+or:1,251,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_1191,NNK,1,1,0,1,1,2,6,3,same+not+person_is,not|person_is|same,person_is:2+same:1+different:1+not:1+or:1,135,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1192,NKK,4,0,1,0,2,0,7,3,and+same+same,and|same|same,same:4+not:2+and:1,183,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1193,KNN,0,1,0,0,2,2,5,3,different+not+person_is,different|not|person_is,person_is:2+different:1+not:2,109,KNN,1,KNN,1,NKN,0,KNN,1,KNN,1
row_1194,NNK,0,1,1,0,3,3,8,3,and+person_is+not,and|not|person_is,person_is:3+different:1+not:3+and:1,157,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1195,KKN,2,2,3,1,0,3,11,3,and+or+same,and|or|same,person_is:3+same:2+different:2+and:3+or:1,240,KNN,0,KKN,1,KKN,1,KKN,1,KKN,1
row_1196,KKK,4,1,1,1,0,0,7,3,or+same+same,or|same|same,same:4+different:1+and:1+or:1,193,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1197,KNK,1,2,0,1,2,1,7,3,or+not+different,different|not|or,person_is:1+same:1+different:2+not:2+or:1,174,KNK,1,KNK,1,KNK,1,KNN,0,KNK,1
row_1198,NKN,1,3,2,0,0,1,7,3,same+person_is+and,and|person_is|same,person_is:1+same:1+different:3+and:2,178,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1199,NKK,2,1,0,0,1,0,4,2,different+same+not,different|not|same,same:2+different:1+not:1,120,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1200,NNK,1,3,2,3,1,4,14,3,and+not+or,and|not|or,person_is:4+same:1+different:3+not:1+and:2+or:3,289,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1201,KKN,3,3,2,2,1,1,12,3,same+or+and,and|or|same,person_is:1+same:3+different:3+not:1+and:2+or:2,291,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1202,KNK,2,2,1,1,0,1,7,3,different+or+same,different|or|same,person_is:1+same:2+different:2+and:1+or:1,180,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1203,NNK,2,2,1,1,0,1,7,3,or+same+person_is,or|person_is|same,person_is:1+same:2+different:2+and:1+or:1,178,NNK,1,NNK,1,KNN,0,NNK,1,KNN,0
row_1204,NNN,2,3,1,1,1,0,8,3,different+different+or,different|different|or,same:2+different:3+not:1+and:1+or:1,215,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1205,KNK,2,2,1,2,2,2,11,3,person_is+or+not,not|or|person_is,person_is:2+same:2+different:2+not:2+and:1+or:2,248,NNN,0,NNN,0,KNK,1,KNK,1,KNK,1
row_1206,NKN,1,2,1,1,1,2,8,3,person_is+and+different,and|different|person_is,person_is:2+same:1+different:2+not:1+and:1+or:1,182,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1207,NNN,1,2,1,0,1,1,6,3,and+different+person_is,and|different|person_is,person_is:1+same:1+different:2+not:1+and:1,151,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1208,KNK,2,0,0,1,0,2,5,2,person_is+person_is+or,or|person_is|person_is,person_is:2+same:2+or:1,115,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1209,KKK,1,1,0,1,0,2,5,2,person_is+person_is+or,or|person_is|person_is,person_is:2+same:1+different:1+or:1,118,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1210,NKK,2,1,3,0,0,3,9,3,and+person_is+same,and|person_is|same,person_is:3+same:2+different:1+and:3,195,NKK,1,NKK,1,NKK,1,NKK,1,NKN,0
row_1211,KKN,1,1,0,1,1,2,6,2,or+not+person_is,not|or|person_is,person_is:2+same:1+different:1+not:1+or:1,138,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1212,KKK,2,1,0,1,2,1,7,3,same+or+not,not|or|same,person_is:1+same:2+different:1+not:2+or:1,172,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1213,NNK,1,3,0,3,1,2,10,3,person_is+not+or,not|or|person_is,person_is:2+same:1+different:3+not:1+or:3,235,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1214,NKK,0,3,0,0,2,0,5,2,not+different+not,different|not|not,different:3+not:2,146,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1215,NKK,2,1,0,1,0,1,5,2,person_is+or+different,different|or|person_is,person_is:1+same:2+different:1+or:1,132,NKN,0,NKK,1,NKK,1,NKK,1,NKK,1
row_1216,NKN,3,1,0,1,1,0,6,2,or+not+different,different|not|or,same:3+different:1+not:1+or:1,166,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1217,NKK,1,0,0,1,1,3,6,3,person_is+or+same,or|person_is|same,person_is:3+same:1+not:1+or:1,117,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1218,NNN,1,3,1,2,0,2,9,3,person_is+different+or,different|or|person_is,person_is:2+same:1+different:3+and:1+or:2,209,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1219,KNN,3,1,1,1,2,1,9,3,or+not+and,and|not|or,person_is:1+same:3+different:1+not:2+and:1+or:1,220,KNN,1,KNN,1,KNN,1,NNK,0,KNN,1
row_1220,KKK,3,1,0,1,0,0,5,2,same+same+or,or|same|same,same:3+different:1+or:1,150,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1221,KKK,0,1,1,2,1,5,10,3,not+or+person_is,not|or|person_is,person_is:5+different:1+not:1+and:1+or:2,180,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1222,KNK,0,3,0,1,0,1,5,2,or+different+different,different|different|or,person_is:1+different:3+or:1,135,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1223,NKK,3,1,0,1,1,0,6,3,not+different+same,different|not|same,same:3+different:1+not:1+or:1,166,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1224,NKN,0,1,1,0,0,3,5,2,and+person_is+person_is,and|person_is|person_is,person_is:3+different:1+and:1,101,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1225,NKN,2,2,1,1,0,1,7,3,person_is+and+same,and|person_is|same,person_is:1+same:2+different:2+and:1+or:1,174,KNN,0,KNN,0,KNN,0,KNN,0,NKN,1
row_1226,KKK,2,1,0,1,0,1,5,2,same+same+or,or|same|same,person_is:1+same:2+different:1+or:1,132,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1227,NKN,2,2,1,1,1,1,8,3,same+or+and,and|or|same,person_is:1+same:2+different:2+not:1+and:1+or:1,199,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1228,NKN,4,2,2,2,0,1,11,3,and+different+or,and|different|or,person_is:1+same:4+different:2+and:2+or:2,272,NNN,0,NNN,0,NKN,1,NNK,0,NNN,0
row_1229,KNN,4,0,1,0,1,0,6,3,same+and+same,and|same|same,same:4+not:1+and:1,165,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1230,NKK,1,4,1,1,4,0,11,3,not+or+not,not|not|or,same:1+different:4+not:4+and:1+or:1,277,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1231,NKN,0,2,1,1,1,3,8,3,different+or+and,and|different|or,person_is:3+different:2+not:1+and:1+or:1,168,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1232,KNK,2,1,1,2,1,3,10,3,not+person_is+or,not|or|person_is,person_is:3+same:2+different:1+not:1+and:1+or:2,214,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1233,KNK,2,3,0,3,0,1,9,3,or+different+or,different|or|or,person_is:1+same:2+different:3+or:3,229,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1234,KNK,4,1,1,1,2,0,9,3,not+same+or,not|or|same,same:4+different:1+not:2+and:1+or:1,233,KNK,1,KNK,1,KKN,0,KNK,1,KKN,0
row_1235,KNK,3,2,2,1,1,1,10,3,and+or+same,and|or|same,person_is:1+same:3+different:2+not:1+and:2+or:1,243,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1236,NNK,3,2,3,1,2,2,13,3,and+and+or,and|and|or,person_is:2+same:3+different:2+not:2+and:3+or:1,299,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1237,NNK,0,1,2,0,0,4,7,3,and+person_is+different,and|different|person_is,person_is:4+different:1+and:2,125,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1238,NKK,1,4,1,3,1,2,12,3,and+or+or,and|or|or,person_is:2+same:1+different:4+not:1+and:1+or:3,279,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1239,NKN,1,1,2,0,0,3,7,3,person_is+different+and,and|different|person_is,person_is:3+same:1+different:1+and:2,144,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1240,NKK,2,2,2,0,0,1,7,2,and+and+different,and|and|different,person_is:1+same:2+different:2+and:2,178,NKK,1,NKK,1,NKK,1,NKK,1,NNK,0
row_1241,NNN,0,3,1,0,0,1,5,2,different+and+different,and|different|different,person_is:1+different:3+and:1,130,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1242,NKN,2,0,2,2,0,5,11,3,person_is+or+and,and|or|person_is,person_is:5+same:2+and:2+or:2,203,NKN,1,NKN,1,NKN,1,KNN,0,KNN,0
row_1243,NNN,0,2,0,1,1,2,6,2,person_is+not+or,not|or|person_is,person_is:2+different:2+not:1+or:1,139,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1244,NNK,2,2,1,0,0,0,5,2,same+and+same,and|same|same,same:2+different:2+and:1,147,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1245,NKN,1,3,0,2,1,1,8,3,same+different+or,different|or|same,person_is:1+same:1+different:3+not:1+or:2,202,KNN,0,KNN,0,NNK,0,NNK,0,KNN,0
row_1246,NNK,1,3,2,0,1,1,8,3,and+not+person_is,and|not|person_is,person_is:1+same:1+different:3+not:1+and:2,199,NKN,0,NNK,1,INVALID,0,NNK,1,NNK,1
row_1247,KNK,3,2,1,2,1,1,10,3,or+and+person_is,and|or|person_is,person_is:1+same:3+different:2+not:1+and:1+or:2,245,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1248,NKK,1,1,1,2,0,4,9,3,same+and+different,and|different|same,person_is:4+same:1+different:1+and:1+or:2,178,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1249,NKK,0,2,0,1,0,2,5,2,person_is+person_is+or,or|person_is|person_is,person_is:2+different:2+or:1,118,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1250,NKK,2,2,0,2,1,1,8,3,person_is+or+not,not|or|person_is,person_is:1+same:2+different:2+not:1+or:2,197,KNK,0,KNK,0,NKK,1,NKN,0,NKK,1
row_1251,KKK,2,1,0,2,1,2,8,3,person_is+not+or,not|or|person_is,person_is:2+same:2+different:1+not:1+or:2,183,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1252,KNK,3,0,1,0,1,1,6,3,person_is+and+same,and|person_is|same,person_is:1+same:3+not:1+and:1,149,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1253,KKK,0,1,1,0,1,3,6,3,not+person_is+person_is,not|person_is|person_is,person_is:3+different:1+not:1+and:1,123,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
